baseMean	log2FoldChange	lfcSE	pvalue	padj
MLT1D	989.87249396381	-0.0786289039460423	0.0905896620919784	0.334931327555989	0.992927235930486
MLT1E3	59.0286556391907	0.0446377258311881	0.184305984716162	0.638653006817563	0.992927235930486
MLT1E	20.0742988169548	0.0266134087880167	0.200110018322376	0.691819996947766	0.992927235930486
MLT1F-int	25.8844608684808	0.0180880236944388	0.196632408874338	0.802142213898839	0.992927235930486
MLT1F2-int	51.5555328569305	0.103466417646567	0.20861511667621	0.290844339715154	0.992927235930486
MLT1F	207.839243599194	-0.0133410646157329	0.144900673409296	0.897646818125196	0.992927235930486
MLT1H-int	23.8193068259809	0.0185951610097268	0.197204118689712	0.793490848893043	0.992927235930486
MLT1H2	112.31656835666	0.0550039548676494	0.170551073918936	0.598765152586073	0.992927235930486
MLT1H	274.944516110006	0.0683700592152151	0.134722746495448	0.51341890561933	0.992927235930486
MLT1I	279.560555042835	0.0365295258180093	0.135601422883495	0.725859465385848	0.992927235930486
MLT1J-int	21.3984694302524	-0.00324230680276937	0.197293620890515	0.95926604759964	0.992927235930486
MLT1J1	100.848933368664	0.0427282561650301	0.169244293307556	0.679765687046181	0.992927235930486
MLT1J2	193.097243351041	-0.028256499635472	0.145329512842292	0.787266334192189	0.992927235930486
MLT1J	450.834537042056	0.0687886423059258	0.120322418053633	0.48991726230162	0.992927235930486
MLT1L	325.096923185624	0.0968384278634856	0.131071615167335	0.351858683302096	0.992927235930486
MLT1M	74.579079385058	0.0295162635930277	0.175954156210386	0.764904413969787	0.992927235930486
MLT1O	167.24276777284	0.10064472343426	0.161053317178284	0.354317548119258	0.992927235930486
MLT2A2	89.0553715356878	0.0504588828572069	0.173817645569898	0.622791237016753	0.992927235930486
MLT2B1	85.0202910514718	0.0747374770191616	0.181805389293035	0.471019768631743	0.992927235930486
MLT2B2	59.3114535766946	0.0803874784710765	0.194544664457066	0.411617479285347	0.992927235930486
MLT2B3	135.110464097874	0.0660650189194277	0.164201240108418	0.53917120837847	0.992927235930486
MLT2B4	146.477343024424	-0.0737013985035408	0.164597052000678	0.493576741036448	0.992927235930486
MLT2C1	53.8938023963119	0.0500767953697917	0.188392369155989	0.589055280613801	0.992927235930486
MLT2C2	86.2981050324762	0.0864197338564783	0.183903589698793	0.412733371742984	0.992927235930486
MST-int	17.7292246313364	-0.058053864545288	0.210411063319062	0.360706516837572	0.992927235930486
MSTB-int	82.3173479214417	0.10568827312174	0.192393729940822	0.325246490772964	0.992927235930486
MSTB1-int	20.9712844675192	-0.00498605760580497	0.197907085348606	0.940619701297182	0.992927235930486
MSTB1	157.351733950074	-0.075170273419722	0.158414246189662	0.488944022842428	0.992927235930486
MSTB2	53.1588986451017	-0.0751887265169814	0.195995759528892	0.425036407816129	0.992927235930486
MSTB	303.932399988588	-0.0304516585535112	0.137529934927112	0.769038287176535	0.992927235930486
MSTD-int	57.8185163788224	-0.0941568263750941	0.201013057855009	0.339338308393998	0.992927235930486
MSTD	243.801593584617	-0.0543009448525527	0.139087501588418	0.605948657575418	0.992927235930486
MamGypLTR1a	33.4598511370865	0.00395385447805014	0.191669656790743	0.961811325377896	0.992927235930486
MamGypLTR1b	27.4236505334246	-0.0107910403033188	0.195251684648544	0.880057589009409	0.992927235930486
MamGypLTR3a	43.7851830228109	-0.0114578876997385	0.187188059058804	0.891556229622988	0.992927235930486
MamGypsy2-I	77.8992880951304	0.0261869088687984	0.176285144520758	0.789767718630359	0.992927235930486
MamRep137	192.989687899334	0.00766631030874974	0.146093511788171	0.943336711207508	0.992927235930486
MamRep1879	54.5012568633141	-0.0966865482225623	0.206180094828102	0.313484699046199	0.992927235930486
MamRep38	98.6845183066213	0.0604013415474072	0.172997364211149	0.563066892598865	0.992927235930486
MamRep4096	41.453343091854	-0.00384772774742917	0.187975303302037	0.96160028939269	0.992927235930486
MamRep434	89.4490163922322	0.0358913813825646	0.17302590634572	0.722788788030546	0.992927235930486
MamTip1	31.7234127504085	0.0283943257594398	0.194276402438087	0.718828923938034	0.992927235930486
MamTip3	29.0141289954969	0.00561203667472007	0.194107412618116	0.941846174730793	0.992927235930486
Mam_R4	34.1500630071464	0.0413828077343928	0.195588602937394	0.61003632467426	0.992927235930486
ORSL-2b	29.6881966516515	0.0261554469304147	0.195245212669143	0.733376908549524	0.992927235930486
ORSL	51.2411708596768	0.0883744358548885	0.20228115159533	0.353649815768278	0.992927235930486
OldhAT1	194.78914723842	-0.00920242437517619	0.143858067467004	0.928840637616771	0.992927235930486
PABL_A-int	28.4730508243994	-0.0207870742768085	0.195402582987001	0.778000960970435	0.992927235930486
PABL_A	31.0484498165853	0.005373008213957	0.19295817448525	0.945868468988151	0.992927235930486
PABL_B	31.6357242362542	0.0561809743235672	0.200949151450559	0.483497417174187	0.992927235930486
Penelope1_Vert	36.4812212607871	-0.0498046531335886	0.19670347053172	0.545847666508216	0.992927235930486
Plat_L3	141.506220636247	0.00762446181838356	0.156334501786426	0.943245691315465	0.992927235930486
Ricksha_c	40.2708461487306	0.0508042579283184	0.196257830416015	0.545800465415051	0.992927235930486
SVA_C	138.627981803789	-0.0274654184557866	0.157368354428886	0.79207969077966	0.992927235930486
THE1A-int	299.538093182151	0.0405188769667812	0.134405245185925	0.696372463727333	0.992927235930486
THE1A	156.05956736424	0.104555919922192	0.16478676094126	0.347555712369611	0.992927235930486
THE1C-int	137.867858219765	-0.0987894970199586	0.169018612601721	0.371736157874195	0.992927235930486
THE1C	271.408902784589	-0.0058920061611007	0.133246731308158	0.953014930663962	0.992927235930486
THE1D-int	242.09993645662	-0.0436740718226722	0.139561102418036	0.676125599280202	0.992927235930486
Tigger10	73.6263964807936	-0.0758379434708419	0.189837111739913	0.443879844031911	0.992927235930486
Tigger11a	26.4337802551116	0.0189761095870239	0.196252750361918	0.795621831688532	0.992927235930486
Tigger12	62.0192815250229	-0.0911228394648055	0.197073905283506	0.362374102817818	0.992927235930486
Tigger12A	54.139622504511	0.0717400780430658	0.19713748814619	0.437023440557757	0.992927235930486
Tigger12c	60.5895197931873	-0.0839605007843867	0.197104385240621	0.386820717789163	0.992927235930486
Tigger13a	158.68606500666	-0.0399156541706768	0.154172994987596	0.704980949137075	0.992927235930486
Tigger14a	68.9636950099977	0.0756476789202924	0.18988125289462	0.446915154450458	0.992927235930486
Tigger15a	364.550304797259	0.0619364441652872	0.130386059160607	0.547755205008046	0.992927235930486
Tigger16b	68.6424780181002	-0.0578107404096113	0.185059288273653	0.550806350550908	0.992927235930486
Tigger17a	216.959343282005	-0.108650186575716	0.152639490115928	0.324103208938484	0.992927235930486
Tigger18a	99.0930979358825	-0.0459172527176355	0.170531717931095	0.65398223327972	0.992927235930486
Tigger19a	295.519865511022	-0.00722471453812093	0.129705424507381	0.942602140957088	0.992927235930486
Tigger19b	239.48371981869	0.0677044115656106	0.140429537311055	0.523200365033537	0.992927235930486
Tigger20a	92.7052947442879	0.0713181313687466	0.177337471643122	0.495872140957343	0.992927235930486
Tigger2	435.171420951258	-0.0551229360036882	0.117615617791292	0.571362787976586	0.992927235930486
Tigger3	89.8091755466028	0.103310856686406	0.187977416721823	0.339843211485104	0.992927235930486
Tigger3a	421.796078382067	-0.0452728555467181	0.119141143937694	0.643796862576832	0.992927235930486
Tigger3c	143.047242960072	0.00526159175792512	0.155836298211615	0.961295083033521	0.992927235930486
Tigger4	126.367493021759	-0.0954905082454282	0.172119430880911	0.383916356487702	0.992927235930486
Tigger4a	383.141858570934	-0.0225302977280021	0.119869986737119	0.818047808495965	0.992927235930486
Tigger5	57.4570201645844	-0.104401986527922	0.207263162385845	0.291132584283073	0.992927235930486
Tigger5b	125.587924284348	0.0231738020909939	0.159834420053293	0.823745629283193	0.992927235930486
Tigger7	222.117680206376	-0.0707193938718883	0.144394010051231	0.506960438428672	0.992927235930486
Tigger8	65.638290186331	0.0569345345026244	0.184974350713002	0.558432350406125	0.992927235930486
Tigger9a	33.9192595977289	-0.0804284445665644	0.209104963912065	0.335861421549762	0.992927235930486
Tigger9b	25.4193817470023	-0.00514968961858916	0.196244526484856	0.939569430070605	0.992927235930486
X6A_LINE	43.439039309847	-0.00788494133786492	0.187079079380537	0.924582843247052	0.992927235930486
X6B_LINE	33.5990315228355	-0.0635055488145626	0.202685518326416	0.434484498916526	0.992927235930486
X7A_LINE	73.2549368810105	-0.0462181634668886	0.179555340147235	0.636817049121357	0.992927235930486
X7C_LINE	34.739073578137	-0.0165470565898509	0.191252585769544	0.835238647982677	0.992927235930486
X9_LINE	26.967112209505	-0.0145638443698659	0.195452260064015	0.839903807805343	0.992927235930486
Zaphod2	26.9375201405861	-0.0342772344904206	0.199330826377901	0.630013722850186	0.992927235930486
Zaphod3	36.4066810196211	-0.065551644765724	0.201672274813196	0.433931475867675	0.992927235930486
Zaphod	80.6124057963886	0.0345959885848279	0.176774771582225	0.726083269181407	0.992927235930486
hAT-N1_Mam	19.0848597949547	-0.0191297015376529	0.19975087491489	0.765918816912011	0.992927235930486
AluYi6_4d	16.512916709433	-0.00218886540583952	0.200737141897757	0.968217133038526	0.996280240277682
Chap1_Mam	73.5787958277843	0.00375541566350619	0.174781249843338	0.970728777448989	0.996280240277682
HUERS-P3b-int	69.6514562863769	0.00353939217986516	0.17617935108844	0.972358257107173	0.996280240277682
LTR24B	16.9511638634004	-0.00219794913323401	0.199941367661139	0.969257980210783	0.996280240277682
LTR6B	21.8608311410673	-0.00222696977452146	0.197157810550315	0.971811219217187	0.996280240277682
LTR82A	17.5004832500313	-0.00141613139320834	0.19974865968424	0.978794372699054	0.997102756648821
MER21A	166.315408266427	0.00315532694572027	0.149809571585207	0.977810712891935	0.997102756648821
MER4C	30.7180044797193	0.00249595255425488	0.194295522945431	0.975176095931037	0.997102756648821
MERX	21.8766436080886	-0.00169581452215137	0.197813492385524	0.978466447162014	0.997102756648821
AluJo	7769.63784265395	0.000416927283071723	0.0567132125910071	0.99460389706242	0.998836254071196
L1M3a	78.2618610225307	-0.0019991990732753	0.173667591626043	0.982062115103215	0.998836254071196
L1MA1	400.511648869515	-0.000713049800793412	0.12092795331851	0.993192680125157	0.998836254071196
MER4A1_	22.2939430557332	-0.00113582308892337	0.197473631176455	0.984412079044854	0.998836254071196
MER58D	92.3401571322836	-0.00164081934918901	0.16807770306827	0.986965029096532	0.998836254071196
MER70-int	47.3447535232237	-0.000789219908671728	0.185052763426577	0.991003225117479	0.998836254071196
MER83	23.9169949461471	-0.000371216651732889	0.195848390504871	0.9937665513139	0.998836254071196
MLT1E1A	130.346228980941	0.000949331444326842	0.160834991882372	0.994226816015787	0.998836254071196
MLT2D	103.344784952616	-0.00144197553855147	0.167047170302137	0.987025392915666	0.998836254071196
SVA_D	717.668093922751	0.00102621118340355	0.104321345865588	0.991654938887008	0.998836254071196
AluJr4	1783.443707411	2.46605516503869e-05	0.0750624479292829	0.999483971877659	0.999743705111922
L1MB8	1286.95566549718	-0.000135926549895258	0.0857583943577912	0.997782836727689	0.999743705111922
MER113	155.295749165819	0.000141450301622363	0.151957667613912	0.999743705111922	0.999743705111922
