Cobi_24_1_S54.k100.bam.T	Cobi_24_2_S55.k100.bam.T	UT_24_1_S52.k100.bam.C	UT_24_2_S53.k100.bam.C
MER74C	7.48927934058881	8.87177187083497	7.58082666386938	1.75992836260983
MER75	31.0270144110108	29.942230064068	36.0089266533796	34.3186030708917
MER75B	6.41938229193326	7.7628003869806	2.84280999895102	3.51985672521966
MER76-int	11.768867535211	22.1794296770874	8.52842999685305	2.63989254391474
MER76	31.0270144110108	37.7050304510486	39.7993399853143	33.4386388895867
MER77	224.678380217664	247.300640899525	242.58645324382	218.231116963619
MER77B	133.737131081943	114.224062837	115.607606624008	112.635415207029
MER81	165.834042541609	206.268695996913	199.944303259555	197.111976612301
MER83	37.446396702944	37.7050304510486	48.3277699821673	43.1182448839408
MER83A-int	12.8387645838665	4.43588593541749	11.3712399958041	7.91967763174423
MER83B-int	24.6076321190775	16.6345722578156	32.2185133214449	36.0785314335015
MER83B	13.9086616325221	18.8525152255243	18.0044633266898	21.9991045326229
MER83C	1.06989704865554	2.21794296770874	5.68561999790204	4.39982090652457
MER84-int	4.27958819462217	3.32691445156312	1.89520666596735	7.03971345043932
MER84	12.8387645838665	26.6153156125049	13.2664466617714	16.7193194447934
MER85	87.7315579897546	73.1921179343885	81.4938866365959	93.2762032183209
MER87	6.41938229193326	7.7628003869806	4.73801666491836	9.67960599435406
MER87B	27.8173232650441	22.1794296770874	20.8472733256408	15.8393552634885
MER88	4.27958819462217	7.7628003869806	5.68561999790204	14.0794269008786
MER89-int	52.4249553841216	52.1216597411555	82.4414899695795	66.8772777791735
MER89	124.108057644043	99.8074335468935	111.817193292073	117.035236113554
MER8	231.097762509597	245.082697931816	242.58645324382	235.830400589717
MER90	81.3121756978213	60.9934316119904	52.118183314102	64.2373852352588
MER90a	147.645792714465	181.871323352117	169.620996604077	163.673337722714
MER91A	271.753850358508	266.153156125049	250.16727990769	221.750973688838
MER91B	133.737131081943	125.313777675544	110.86958995909	98.5559883061504
MER91C	100.570322573621	92.0446331599129	123.188433287877	106.475665937895
MER92-int	85.5917638924435	82.0638898052235	102.341159962237	95.0361315809308
MER92A	10.6989704865554	4.43588593541749	4.73801666491836	2.63989254391474
MER92B	158.34476320102	157.473950707321	152.564136610371	143.434161552701
MER92C	6.41938229193326	11.0897148385437	3.79041333193469	5.27978508782949
MER92D	16.0484557298332	13.3076578062525	13.2664466617714	17.5992836260983
MER94	320.969114596663	308.294072511515	302.285463221792	307.98746345672
MER94B	32.0969114596663	41.0319449026118	32.2185133214449	26.3989254391474
MER95	11.768867535211	16.6345722578156	13.2664466617714	18.4792478074032
MER96	75.9626904545436	83.1728612890779	69.1750433078081	62.4774568726489
MER96B	130.527439935976	153.038064771903	129.821656618763	146.074054096616
MER97a	14.9785586811776	4.43588593541749	12.3188433287877	10.559570175659
MER97b	5.34948524327772	11.0897148385437	6.63322333088571	2.63989254391474
MER97c	21.3979409731109	14.4166292901068	13.2664466617714	21.1191403513179
MER97d	22.4678380217664	32.1601730317768	20.8472733256408	9.67960599435406
MER99	23.537735070422	41.0319449026118	34.1137199874122	31.6787105269769
MER9B	13.9086616325221	7.7628003869806	4.73801666491836	2.63989254391474
MER9a1	47.0754701408439	29.942230064068	45.4849599832163	43.1182448839408
MER9a2	70.6132052112659	53.2306312250098	69.1750433078081	80.9567046800521
MER9a3	97.3606314276545	102.025376514602	97.6031432973183	91.5162748557111
MERX	40.6560878489107	41.0319449026118	45.4849599832163	41.358316521331
MIR1_Amn	1167.2576800832	1207.66994591741	1229.98912621281	1168.59243277293
MIR3	7976.08249772708	7783.87084517384	7953.23477373197	7605.53041901838
MIR	16151.1658465041	16233.1245806603	15699.8920208735	15985.4293175851
MIRb	21059.8535057357	20751.074405883	20774.3078690011	20598.2015559854
MIRc	9039.56016409069	8898.38718644748	8759.64521010107	8836.60030866395
MLT-int	33.1668085083219	28.8332585802137	27.4804966565265	25.5189612578425
MLT1-int	25.677529167733	18.8525152255243	11.3712399958041	15.8393552634885
MLT1A-int	40.6560878489107	37.7050304510486	30.3233066554775	40.4783523400261
MLT1A0-int	82.3820727464769	75.4100609020973	56.8561999790204	56.3177076035145
MLT1A0	1272.10759085144	1351.83623881848	1374.97243615931	1240.74949563993
MLT1A1-int	52.4249553841216	55.4485741927186	76.7558699716775	70.3971345043932
MLT1A1	495.362333527517	496.819224766759	501.282163148363	520.058831151204
MLT1A	696.502978674759	718.613521537633	685.117209747195	637.974031446063
MLT1B-int	111.269293060177	94.2625761276216	97.6031432973183	82.716633042662
MLT1B	1405.84472193338	1471.60515907475	1511.42731610896	1405.30279754395
MLT1C-int	57.7744406273994	56.557545676573	63.4894233099061	51.037922515685
MLT1C	1900.13715841225	1931.82832487432	1893.31145930138	1854.96449419076
MLT1D-int	93.0810432330323	75.4100609020973	89.0747133004652	101.195880850065
MLT1D	1794.21735059535	1863.07209287534	1937.84881595161	1826.805640389
MLT1E1	78.1024845518547	67.6472605151167	62.5418199769224	73.9169912296128
MLT1E1A-int	14.9785586811776	16.6345722578156	15.1616533277388	10.559570175659
MLT1E1A	230.027865460942	262.826241673486	267.224139901396	220.871009507534
MLT1E2-int	29.9571173623552	28.8332585802137	36.0089266533796	27.2788896204523
MLT1E2	490.012848284239	496.819224766759	438.74034317144	402.143630856346
MLT1E3-int	7.48927934058881	5.54485741927186	2.84280999895102	8.79964181304914
MLT1E3	156.204969103709	170.781608513573	153.511739943355	183.912513892727
MLT1E	42.7958819462217	37.7050304510486	36.9565299863632	34.3186030708917
MLT1F-int	41.7259848975662	54.3396027088642	49.275373315151	64.2373852352588
MLT1F1-int	33.1668085083219	21.0704581932331	20.8472733256408	14.0794269008786
MLT1F1	361.625202445574	358.197789284962	393.255383188224	376.624669598503
MLT1F2-int	28.8872203136997	36.5960589671943	25.5852899905592	15.8393552634885
MLT1F2	617.330597074249	723.04940747305	632.999026433093	559.657219309926
MLT1F	441.86748109474	405.8835630907	448.216376501277	498.059726618582
MLT1G-int	32.0969114596663	28.8332585802137	25.5852899905592	31.6787105269769
MLT1G1-int	33.1668085083219	24.3973726447962	28.4280999895102	25.5189612578425
MLT1G1	256.775291677331	267.262127608904	254.905296572608	217.351152782314
MLT1G3-int	9.62907343789989	14.4166292901068	4.73801666491836	7.03971345043932
MLT1G3	360.555305396918	371.505447091215	314.604306550579	318.547033632379
MLT1G	279.243129699097	320.492758833913	264.381329902445	256.949540941035
MLT1H-int	84.521866843788	80.9549183213691	62.5418199769224	65.9973135978686
MLT1H1-int	17.1183527784887	14.4166292901068	20.8472733256408	23.7590328952327
MLT1H1	310.270144110108	339.345274059438	272.909759899298	248.149899127986
MLT1H2-int	33.1668085083219	24.3973726447962	20.8472733256408	26.3989254391474
MLT1H2	276.03343855313	276.133899479739	243.534056576804	263.109290210169
MLT1H	632.309155755426	678.690548118876	662.374729755587	636.214103083453
MLT1I-int	65.2637199679882	75.4100609020973	83.3890933025632	68.6372061417833
MLT1I	511.41078925735	595.517686829798	588.461669782861	630.934317995624
MLT1J-int	62.0540288220215	54.3396027088642	57.803803312004	74.7969554109177
MLT1J1-int	13.9086616325221	18.8525152255243	28.4280999895102	24.6389970765376
MLT1J1	200.070748098587	221.794296770874	217.948766586245	217.351152782314
MLT1J2-int	21.3979409731109	32.1601730317768	35.0613233203959	22.8790687139278
MLT1J2	348.786437861707	389.248990832884	397.993399853143	350.225744159356
MLT1J	1333.09172262481	1252.02880527159	1327.59226951013	1298.82713160605
MLT1K-int	9.62907343789989	5.54485741927186	4.73801666491836	5.27978508782949
MLT1K	1356.62945769523	1435.00910010756	1321.90664951222	1347.22516157782
MLT1L-int	6.41938229193326	5.54485741927186	0	2.63989254391474
MLT1L	829.170212708046	790.696667988167	759.030269719922	714.53091521959
MLT1M	212.909512682453	194.070009674515	188.573063263751	176.872800442288
MLT1N2-int	3.20969114596663	2.21794296770874	5.68561999790204	7.91967763174423
MLT1N2	250.355909385397	256.17241277036	308.918686552677	305.347570912805
MLT1O	390.512422759273	391.466933800593	375.250919861534	342.306066527612
MLT2A1	278.173232650441	257.281384254214	318.394719882514	297.427893281061
MLT2A2	180.812601222787	216.249439351602	206.577526590441	201.511797518825
MLT2B1	195.791159903965	229.557097157855	194.258683261653	189.192298980557
MLT2B2	83.4519697951324	109.788176901583	99.4983499632856	92.396239037016
MLT2B3	319.899217548008	268.371099092758	293.757033224939	278.948645473658
MLT2B4	313.479835256074	275.024927995884	361.984473199763	323.826818720209
MLT2B5	7.48927934058881	5.54485741927186	14.2140499947551	10.559570175659
MLT2C1	115.548881254799	133.076578062525	129.821656618763	105.59570175659
MLT2C2	68.4734111139548	87.6087472244954	91.9175232994163	79.1967763174423
MLT2D	209.699821536487	233.992983093272	253.010089906641	188.312334799252
MLT2E	21.3979409731109	17.7435437416699	17.0568599937061	15.8393552634885
MLT2F	172.253424833543	174.108522965136	139.2976899486	114.395343569639
MST-int	11.768867535211	21.0704581932331	19.8996699926571	13.1994627195737
MSTA-int	684.734111139548	762.972380891808	870.847463011995	836.845936420974
MSTA1	34.2367055569774	28.8332585802137	16.1092566607224	32.5586747082818
MSTA	1398.3554425928	1325.22092320597	1468.78516612469	1390.34340646176
MSTB-int	150.855483860432	146.384235868777	144.983309946502	136.394448102262
MSTB1-int	24.6076321190775	29.942230064068	35.0613233203959	31.6787105269769
MSTB1	298.501276574897	309.40304399537	334.503976543236	357.265457609795
MSTB2-int	5.34948524327772	5.54485741927186	3.79041333193469	2.63989254391474
MSTB2	136.94682222791	133.076578062525	146.878516612469	148.713946640531
MSTB	760.696801594092	668.709804764186	748.606633057101	688.131989780443
MSTC-int	39.5861908002551	29.942230064068	19.8996699926571	14.0794269008786
MSTC	398.001702099862	387.031047865176	335.45157987622	354.62556506588
MSTD-int	109.129498962865	112.006119869292	126.978846619812	105.59570175659
MSTD	555.276568252227	528.979397798535	597.937703112698	548.217684952962
MamGyp-int	22.4678380217664	34.3781159994855	22.7424799916081	21.9991045326229
MamGypLTR1a	42.7958819462217	55.4485741927186	50.2229766481347	41.358316521331
MamGypLTR1b	55.6346465300883	69.8652034828254	70.1226466407918	64.2373852352588
MamGypLTR1c	48.1453671894995	48.7947452895924	63.4894233099061	37.8384597961113
MamGypLTR1d	23.537735070422	32.1601730317768	28.4280999895102	24.6389970765376
MamGypLTR2b	20.3280439244553	14.4166292901068	19.8996699926571	16.7193194447934
MamGypLTR2c	35.3066026056329	24.3973726447962	18.0044633266898	21.9991045326229
MamGypLTR3	12.8387645838665	13.3076578062525	23.6900833245918	25.5189612578425
MamGypLTR3a	58.8443376760549	67.6472605151167	62.5418199769224	64.2373852352588
MamGypsy2-I	118.758572400765	103.134347998457	91.9175232994163	105.59570175659
MamGypsy2-LTR	29.9571173623552	27.7242870963593	19.8996699926571	29.0388179830622
MamRep137	272.823747407164	314.947901414642	281.438189896151	253.429684215815
MamRep1527	51.3550583354661	49.9037167734467	83.3890933025632	60.7175285100391
MamRep1879	78.1024845518547	92.0446331599129	117.502813289975	112.635415207029
MamRep1894	21.3979409731109	31.0512015479224	24.6376866575755	29.9187821643671
MamRep38	173.323321882198	145.275264384923	150.668929944404	147.833982459226
MamRep4096	60.984131773366	55.4485741927186	48.3277699821673	64.2373852352588
MamRep434	172.253424833543	138.621435481796	137.402483282633	152.23380336575
MamRep488	13.9086616325221	14.4166292901068	23.6900833245918	19.3592119887081
MamTip1	50.2851612868106	48.7947452895924	39.7993399853143	58.9576001474293
MamTip2	372.324172932129	322.710701801622	357.246456534845	315.027176907159
MamTip3	39.5861908002551	52.1216597411555	66.3322333088571	54.5577792409047
Mam_R4	52.4249553841216	58.7754886442817	57.803803312004	39.5983881587211
Merlin1_HS	4.27958819462217	14.4166292901068	13.2664466617714	11.4395343569639
ORSL-2a	24.6076321190775	24.3973726447962	17.0568599937061	15.8393552634885
ORSL-2b	57.7744406273994	51.0126882573011	41.6945466512816	63.3574210539538
ORSL	73.8228963572325	60.9934316119904	56.8561999790204	56.3177076035145
OldhAT1	256.775291677331	195.178981158369	225.529593250114	245.510006584071
PABL_A-int	106.989704865554	85.3908042567866	129.821656618763	140.794269008786
PABL_A	117.68867535211	106.46126245002	86.2319033015142	101.195880850065
PABL_B-int	58.8443376760549	41.0319449026118	65.3846299758734	57.1976717848194
PABL_B	37.446396702944	41.0319449026118	36.0089266533796	44.8781732465506
PRIMA4-int	174.393218930854	166.345722578156	134.559673283682	112.635415207029
PRIMA41-int	65.2637199679882	65.4293175474079	36.0089266533796	36.9584956148064
PRIMA4_LTR	21.3979409731109	31.0512015479224	28.4280999895102	39.5983881587211
PRIMAX-int	7.48927934058881	5.54485741927186	1.89520666596735	0.879964181304914
Penelope1_Vert	73.8228963572325	73.1921179343885	82.4414899695795	81.836668861357
Plat_L3	279.243129699097	311.620986963078	278.5953798972	300.947750006281
PrimLTR79	10.6989704865554	6.65382890312623	16.1092566607224	15.8393552634885
Ricksha	6.41938229193326	9.98074335468935	20.8472733256408	12.3194985382688
Ricksha_0	63.1239258706771	72.0831464505342	67.2798366418408	71.2770986856981
Ricksha_a	3.20969114596663	1.10897148385437	0.947603332983673	1.75992836260983
Ricksha_b	41.7259848975662	34.3781159994855	19.8996699926571	14.9593910821835
Ricksha_c	124.108057644043	79.8459468375148	75.8082666386938	55.4377434222096
SVA_A	259.984982823297	306.076129543807	289.966619893004	333.506424714563
SVA_B	354.135923104985	364.851618188088	465.273236494983	453.181553372031
SVA_C	239.656938898842	222.903268254729	253.010089906641	212.071367694484
SVA_D	1034.59044604991	1034.67039443613	1094.48184959614	982.919990517589
SVA_E	179.742704174131	176.326465932845	134.559673283682	137.274412283567
SVA_F	299.571173623552	272.806985028175	398.941003186126	373.104812873284
THE1-int	11.768867535211	16.6345722578156	18.0044633266898	9.67960599435406
THE1A-int	347.716540813052	421.409163864661	426.421499842653	391.584060680687
THE1A	239.656938898842	253.954469802651	248.272073241722	249.909827490596
THE1B-int	1072.03684275285	998.074335468935	907.803992998359	777.008372092239
THE1B	1510.69463270163	1645.71368203989	1738.85211602504	1471.30011114182
THE1C-int	239.656938898842	228.448125674001	241.638849910837	216.471188601009
THE1C	549.927083008949	566.684428249584	577.090429787057	538.538078958608
THE1D-int	331.668085083219	344.89013147871	336.399183209204	314.147212725854
THE1D	931.880329378979	938.189875340798	845.262173021436	820.12661697618
Tigger10	130.527439935976	120.877891740127	160.144963274241	157.51358845358
Tigger11a	54.5647494814327	63.2113745796992	41.6945466512816	63.3574210539538
Tigger12	84.521866843788	106.46126245002	112.764796625057	112.635415207029
Tigger12A	83.4519697951324	95.371547611476	67.2798366418408	96.7960599435406
Tigger12c	123.038160595388	93.1536046437672	122.240829954894	137.274412283567
Tigger13a	328.458393937252	317.16584438235	328.818356545334	321.186926176294
Tigger14a	99.5004255249656	116.442005804709	101.393556629253	106.475665937895
Tigger15a	693.293287528792	604.389458700633	560.981173126334	656.453279253466
Tigger16a	162.624351395643	157.473950707321	160.144963274241	190.952227343166
Tigger16b	141.226410422532	130.858635094816	135.507276616665	142.554197371396
Tigger17	16.0484557298332	11.0897148385437	18.0044633266898	11.4395343569639
Tigger17a	374.46396702944	358.197789284962	413.155053180881	431.182448839408
Tigger17b	14.9785586811776	15.5256007739612	11.3712399958041	14.9593910821835
Tigger17c	60.984131773366	60.9934316119904	65.3846299758734	86.2364897678816
Tigger18a	163.694248444298	160.800865158884	156.354549942306	195.352048249691
Tigger19a	466.475113213817	471.312880638108	477.592079823771	446.141839921592
Tigger19b	356.275717202296	322.710701801622	353.45604320291	376.624669598503
Tigger1	3138.00804370671	3211.58141724226	3312.82125211092	3277.86657536081
Tigger1a_Art	19.2581468757998	33.2691445156312	19.8996699926571	21.9991045326229
Tigger1a_Mars	0	4.43588593541749	9.47603332983673	9.67960599435406
Tigger20a	130.527439935976	150.820121804195	124.136036620861	134.634519739652
Tigger2	824.890624513424	855.017014051721	770.401509715726	699.571524137407
Tigger2a	410.840466683729	354.870874833399	374.303316528551	423.262771207664
Tigger2b_Pri	201.140645147242	160.800865158884	196.15388992762	216.471188601009
Tigger3	159.414660249676	184.089266319826	156.354549942306	159.273516816189
Tigger3a	655.846890825848	627.677859861574	658.584316423653	683.732168873918
Tigger3b	1060.26797521764	1012.49096475904	939.07490298682	967.080635254101
Tigger3c	339.157364423807	270.589042060467	264.381329902445	276.308752929743
Tigger3d	29.9571173623552	38.814001934903	27.4804966565265	35.1985672521966
Tigger4	174.393218930854	166.345722578156	181.939839932865	178.632728804898
Tigger4a	530.66893613315	526.761454830827	502.229766481347	543.817864046437
Tigger4b	371.254275883474	342.672188511001	413.155053180881	454.061517553336
Tigger5	50.2851612868106	46.5768023218836	56.8561999790204	58.9576001474293
Tigger5b	191.511571709342	180.762351868263	196.15388992762	194.472084068386
Tigger6a	113.409087157488	124.20480619169	147.826119945453	167.193194447934
Tigger6b	34.2367055569774	24.3973726447962	13.2664466617714	18.4792478074032
Tigger7	338.087467375152	314.947901414642	388.517366523306	388.944168136772
Tigger8	99.5004255249656	134.185549546379	100.445953296269	102.955809212675
Tigger9a	93.0810432330323	84.2818327729323	81.4938866365959	79.1967763174423
Tigger9b	102.710116670932	86.499775740641	103.28876329522	109.995522663114
UCON107	17.1183527784887	9.98074335468935	6.63322333088571	14.9593910821835
UCON11	1.06989704865554	2.21794296770874	0.947603332983673	0
UCON132b	43.8657789948773	32.1601730317768	39.7993399853143	62.4774568726489
UCON23	3.20969114596663	3.32691445156312	0.947603332983673	0.879964181304914
UCON29	13.9086616325221	8.87177187083497	10.4236366628204	14.9593910821835
UCON33	5.34948524327772	5.54485741927186	18.9520666596735	7.91967763174423
UCON39	6.41938229193326	4.43588593541749	2.84280999895102	5.27978508782949
UCON49	4.27958819462217	4.43588593541749	3.79041333193469	6.1597492691344
UCON55	31.0270144110108	29.942230064068	45.4849599832163	51.91788669699
UCON69	1.06989704865554	1.10897148385437	1.89520666596735	0.879964181304914
UCON78	9.62907343789989	8.87177187083497	25.5852899905592	14.0794269008786
UCON80	1.06989704865554	2.21794296770874	0.947603332983673	2.63989254391474
UCON81	0	1.10897148385437	0	1.75992836260983
UCON86	1.06989704865554	1.10897148385437	5.68561999790204	0
UCON89	2.13979409731109	2.21794296770874	3.79041333193469	0
UCON8	16.0484557298332	14.4166292901068	9.47603332983673	9.67960599435406
X2_LINE	13.9086616325221	17.7435437416699	7.58082666386938	11.4395343569639
X5B_LINE	2.13979409731109	2.21794296770874	0	2.63989254391474
X6A_LINE	68.4734111139548	67.6472605151167	63.4894233099061	66.8772777791735
X6B_LINE	44.9356760435328	56.557545676573	54.0133899800693	52.7978508782949
X7A_LINE	124.108057644043	107.570233933874	121.29322662191	98.5559883061504
X7B_LINE	131.597336984632	120.877891740127	156.354549942306	146.954018277921
X7C_LINE	174.393218930854	229.557097157855	98.550746630302	91.5162748557111
X8_LINE	22.4678380217664	16.6345722578156	17.0568599937061	21.9991045326229
X9_LINE	44.9356760435328	34.3781159994855	34.1137199874122	52.7978508782949
Zaphod2	31.0270144110108	27.7242870963593	40.7469433182979	40.4783523400261
Zaphod3	51.3550583354661	49.9037167734467	52.118183314102	73.0370270483079
Zaphod	95.2208373303434	110.897148385437	104.236366628204	98.5559883061504
hAT-16_Crp	4.27958819462217	3.32691445156312	0.947603332983673	3.51985672521966
hAT-N1_Mam	28.8872203136997	26.6153156125049	36.0089266533796	39.5983881587211
