baseMean	log2FoldChange	lfcSE	pvalue	padj
MSTA	785.315639281383	-0.00779351083848506	0.0522644366862475	0.743993085159664	0.999642617610237
MSTB-int	68.4561364870869	-0.00184338767482037	0.0573190159471718	0.856862160507299	0.999642617610237
MSTB1-int	18.3097082545095	-0.00247698658377697	0.0580508098565549	0.648401407659061	0.999642617610237
MSTB1	159.055208781004	0.00372472151121968	0.0563482958907378	0.802365125340464	0.999642617610237
MSTB2-int	1.92282473179619	0.00222543538748613	0.0582752983838919	0.174386768153699	0.999642617610237
MSTB2	49.8334879219223	-0.00749744167052286	0.0582408769449546	0.399776394458356	0.999642617610237
MSTB	290.454944315044	-0.0015520690096597	0.054922786644875	0.92556883715537	0.999642617610237
MSTC-int	10.6728855686026	0.000372335615796603	0.0580777555588219	0.932212672334582	0.999642617610237
MSTC	161.020121495588	-0.0233633604980364	0.0627354018868521	0.144865962717643	0.999642617610237
MSTD-int	62.0671892619748	0.00160699289558534	0.0574381877281901	0.86658452181845	0.999642617610237
MSTD	242.554178491092	0.00574732302206561	0.055806791227842	0.735398956200148	0.999642617610237
MamGyp-int	8.21267541275763	0.00313925765126327	0.0582397966330255	0.399812640550254	0.999642617610237
MamGypLTR1a	28.3475095134481	-0.00406224259461621	0.0580393385375073	0.547565753992858	0.999642617610237
MamGypLTR1b	22.9906957677305	-0.00506740336108983	0.0582314386608069	0.407944207245787	0.999642617610237
MamGypLTR1c	15.4496405648688	-0.00160887049569358	0.0580439679332924	0.747782852520646	0.999642617610237
MamGypLTR1d	9.93923068383473	-0.000539342937793177	0.0580925468137383	0.892319743975708	0.999642617610237
MamGypLTR2b	8.02412932538134	-0.000928880397218011	0.0581232361164293	0.800726872136292	0.999642617610237
MamGypLTR2c	5.66161555217035	-0.00247585458212762	0.0582318346518598	0.413739779478109	0.999642617610237
MamGypLTR3	11.1714039348266	-0.00461294548868647	0.0583457516820704	0.283070031264015	0.999642617610237
MamGypLTR3a	39.0679499630126	-0.00423346489889693	0.057905598124102	0.591947687769596	0.999642617610237
MamGypsy2-I	69.8884164171126	-0.00173682094743313	0.0573569152972473	0.862110652688724	0.999642617610237
MamGypsy2-LTR	9.19268195332912	0.00206147313039309	0.0581595136581925	0.593328410540296	0.999642617610237
MamRep137	191.711355902537	0.0133476769029038	0.0578757557028451	0.412062171865625	0.999642617610237
MamRep1527	36.0517228672333	-0.00654546472316118	0.0582992770368383	0.374140002516517	0.999642617610237
MamRep1879	53.2766366934466	-0.00633114971251408	0.0580148859276427	0.482733380424117	0.999642617610237
MamRep1894	12.5268832482602	0.00203984243960229	0.058121601586293	0.641058250799742	0.999642617610237
MamRep38	86.4553412216953	-0.00205161712938916	0.0571102840444274	0.856974645154923	0.999642617610237
MamRep4096	37.5737590691577	-0.0022691998696704	0.0578039657951708	0.745415842101457	0.999642617610237
MamRep434	93.8316935541672	0.0164265413168487	0.0603724768459136	0.168907778133866	0.999642617610237
MamRep488	18.2399502062948	0.00125017550046099	0.057993438903397	0.82084552265225	0.999642617610237
MamTip1	26.9982966082343	-0.0014935933091462	0.0578827853135575	0.818479327203507	0.999642617610237
MamTip2	185.175094525228	0.000351805926732107	0.0561369918573457	0.98643408653989	0.999642617610237
MamTip3	28.6553361553145	0.00231477690115361	0.0578933442303803	0.737063559083258	0.999642617610237
Mam_R4	31.1004115651534	0.00207116218154167	0.0578458450144601	0.77193144182788	0.999642617610237
Merlin1_HS	7.88463380981469	-0.00116318598245894	0.0581420768271374	0.738412343345259	0.999642617610237
ORSL-2a	8.91574880483386	0.00290612464788193	0.0582099409274108	0.45660362664895	0.999642617610237
ORSL-2b	28.8213670747585	0.00347324575679694	0.0579754482184511	0.613890881199267	0.999642617610237
ORSL	41.0579823450569	-0.00202626271547742	0.0577154360712488	0.798942149144488	0.999642617610237
OldhAT1	182.50639382686	-0.00287467641114895	0.0560403828263206	0.852113329165355	0.999642617610237
PABL_A-int	30.855094035606	0.00384513323778967	0.0579719716702648	0.592777977696302	0.999642617610237
PABL_A	21.6141969772123	-0.0103507959734825	0.0593151270084255	0.0791263843832059	0.999642617610237
PABL_B-int	24.7834039819368	-0.000596049634840979	0.0578812420625757	0.923550648080136	0.999642617610237
PABL_B	28.2310345539978	0.00264577044492941	0.0579158819865141	0.69959680374312	0.999642617610237
PRIMA4-int	92.6977865856068	-0.00225186990175656	0.057092501148211	0.842721339829637	0.999642617610237
PRIMA41-int	20.0997370876999	-0.000306519322293248	0.0579411327177908	0.955737940492585	0.999642617610237
PRIMA4_LTR	11.1430633424033	-0.00458246829450275	0.0583423739994329	0.285974729703772	0.999642617610237
PRIMAX-int	1.89264549710861	0.0014115857863892	0.0582341738636132	0.397378590484481	0.999642617610237
Penelope1_Vert	37.3958684302321	-0.000323835643078749	0.057716537786487	0.965016121471849	0.999642617610237
Plat_L3	132.043017920538	-0.000577664545866543	0.0565481553211048	0.954523103093228	0.999642617610237
PrimLTR79	2.53290027916757	-0.00205449550319976	0.0582527961867309	0.304470274509739	0.999642617610237
Ricksha	6.6789625089819	0.0019151357832865	0.0581880695930641	0.556919223514535	0.999642617610237
Ricksha_0	8.80858066391733	-0.00110232981388684	0.0581180723235834	0.77330473851621	0.999642617610237
Ricksha_a	0.761593219187159	0.000429629147863439	0.0582244954534741	0.680827787931419	0.999642617610237
Ricksha_b	17.222696009789	0.00231904149640707	0.0580474666805413	0.669372687208309	0.999642617610237
Ricksha_c	35.716687791512	0.00153485499069549	0.0578327047273432	0.828554564976164	0.999642617610237
SVA_A	242.471351113378	-0.0184393908840159	0.059543038540442	0.284625599342758	0.999642617610237
SVA_B	367.134367374639	0.0720895314340697	0.12730348083973	0.0179514853141136	0.999642617610237
SVA_C	136.809957941061	0.00356270190268097	0.0567905548952001	0.788142384578694	0.999642617610237
SVA_D	689.706227609161	0.00980509334039109	0.0540393063912058	0.676306520799674	0.999642617610237
SVA_E	159.342910719118	0.00638426704337046	0.0567151302841011	0.665973473482566	0.999642617610237
SVA_F	396.382726266712	0.00639000534043525	0.0544556485655627	0.753210265644916	0.999642617610237
THE1-int	5.22718974345626	-0.00186363353852956	0.0582024479685964	0.524481424300688	0.999642617610237
THE1A-int	295.586413076167	0.023261638998966	0.0608402659470549	0.238078326323807	0.999642617610237
THE1A	142.267469820982	0.00709913694414954	0.0569663452784642	0.618082146082873	0.999642617610237
THE1B-int	499.273676908458	-0.0403852133127033	0.0721027442814829	0.0927418738187624	0.999642617610237
THE1B	739.428501634377	0.0170947575775239	0.0554059040836117	0.464444899631862	0.999642617610237
THE1C-int	126.079947700901	-0.0171198409389768	0.0601949290563719	0.208917932618968	0.999642617610237
THE1C	241.944314675151	-0.0171332080456695	0.0587200512702228	0.326978914576549	0.999642617610237
THE1D-int	222.934761462472	-0.0131001051535852	0.0576426442098739	0.43279679211475	0.999642617610237
THE1D	416.4314864779	-0.00862036227039876	0.0548186236783558	0.669873398704776	0.999642617610237
Tigger10	71.3517703551585	-0.00524950578651811	0.057671607732341	0.604753008718551	0.999642617610237
Tigger11a	20.2166477588725	-0.00479056188189421	0.0582514654007209	0.392455678641704	0.999642617610237
Tigger12	60.8299332929312	-0.00501526059431192	0.0577383724129267	0.600157808940903	0.999642617610237
Tigger12A	48.3627895186496	0.00346694184688729	0.0577475826804618	0.684800438880339	0.999642617610237
Tigger12c	58.076685520784	-0.00712069182122623	0.05805273603047	0.45707396478082	0.999642617610237
Tigger13a	157.954142350265	0.00474524011900518	0.056540223507976	0.743391220008291	0.999642617610237
Tigger14a	61.3197997927176	0.00278725724075214	0.0574930663231558	0.776408039196531	0.999642617610237
Tigger15a	350.770561569597	0.0183797574615785	0.0584567470606962	0.343869220367229	0.999642617610237
Tigger16a	127.828873581961	0.00337632372785193	0.0567994312985028	0.798541614304054	0.999642617610237
Tigger16b	72.4985813804451	0.00403156846236192	0.0575167257019925	0.695012461265221	0.999642617610237
Tigger17	8.89846341588402	-0.00150111724405003	0.0581340004677723	0.693361259174419	0.999642617610237
Tigger17a	218.475567930321	0.000725915227846618	0.0556477133997091	0.966243530622532	0.999642617610237
Tigger17b	11.7255822324967	0.000159074238899577	0.058063690827856	0.973362327086248	0.999642617610237
Tigger17c	45.4493027978312	-0.0034921812368376	0.0577617303345265	0.676183478998217	0.999642617610237
Tigger18a	107.733414696305	0.0135385741692811	0.0590475117377523	0.288445767687145	0.999642617610237
Tigger19a	274.222750626535	-0.00610410047862991	0.0554915629371815	0.732783164980485	0.999642617610237
Tigger19b	212.219597118463	-0.00565178347453364	0.0559755158738134	0.735039343105743	0.999642617610237
Tigger1	1532.85290963504	0.00345253567520192	0.049229586099527	0.863066529095565	0.999642617610237
Tigger1a_Art	13.015782795271	0.00183505225122073	0.0581045942163161	0.681726595425805	0.999642617610237
Tigger1a_Mars	0.971720975438369	0.000162083950024291	0.0582176015107344	0.899484899618835	0.999642617610237
Tigger20a	91.2958277461735	0.0132525677995135	0.0591474511135235	0.268107575863945	0.999642617610237
Tigger2	446.537393804829	0.0267286788172363	0.061232376668386	0.24795777785625	0.999642617610237
Tigger2a	132.250902273539	-0.0114908599251447	0.0581748711147333	0.394688109533406	0.999642617610237
Tigger2b_Pri	112.767102114401	-0.00657598870147772	0.057272425264181	0.607128055523854	0.999642617610237
Tigger3	80.6966507852688	0.00519423166215627	0.0574692695939355	0.641013242802379	0.999642617610237
Tigger3a	403.880091988638	-0.00338626399672106	0.0542056494731599	0.886496856650466	0.999642617610237
Tigger3b	441.646771142591	-5.98835345818442e-05	0.0539062673335698	0.996384619810608	0.999642617610237
Tigger3c	129.004871302335	-0.00675893297159383	0.0570960775285527	0.61677590406872	0.999642617610237
Tigger3d	15.9960052318716	0.00678605274742708	0.0586029756048073	0.18162891666341	0.999642617610237
Tigger4	134.06821672599	0.00789588928878241	0.0572324483146585	0.569047489139461	0.999642617610237
Tigger4a	362.707277435909	-0.00282699030734448	0.0543750475369143	0.884788217428139	0.999642617610237
Tigger4b	404.855314938982	-0.014260792125164	0.0560728743690987	0.490805010901957	0.999642617610237
Tigger5	59.0707358774991	-0.00292680838891225	0.0575783841080673	0.746101156530532	0.999642617610237
Tigger5b	121.301647985169	0.00632810436627517	0.0571478191931297	0.629607184057787	0.999642617610237
Tigger6a	111.957647019535	0.0082127425635576	0.0575458432323617	0.525917959613309	0.999642617610237
Tigger6b	12.3076291881243	0.00211640486371779	0.0581089523842337	0.644474025897946	0.999642617610237
Tigger7	211.729823378983	-0.00805826930344557	0.0563685296098497	0.625478821370791	0.999642617610237
Tigger8	59.8357358752853	0.00267822344747825	0.0576210037921202	0.765648476564886	0.999642617610237
Tigger9a	37.4299107361038	0.000792034355693877	0.0577044905932931	0.920967878487706	0.999642617610237
Tigger9b	24.0380027188558	-0.000426191495614211	0.0579114976460268	0.941890985262869	0.999642617610237
UCON107	3.0827797939313	3.10997930374614e-05	0.0582260526328934	0.975082717048313	0.999642617610237
UCON11	1.10819415857261	0.00152515719005111	0.0582543625587083	0.160802133726425	0.999642617610237
UCON132b	27.2668152085472	-0.00710773344768456	0.0584958469331703	0.282539208889596	0.999642617610237
UCON23	1.27397238392456	0.000642232154144872	0.058217568605962	0.669667000595927	0.999642617610237
UCON29	4.89015081967785	-0.000477146475934044	0.0581608497712447	0.868169049311783	0.999642617610237
UCON33	5.37138629993329	0.00130856500712732	0.0581806696914533	0.654999098237872	0.999642617610237
UCON39	0.717243688287901	-0.000225912929775894	0.0582228645882453	0.837119238885826	0.999642617610237
UCON49	2.35295175760395	-0.00099963953393088	0.0582097668990283	0.618851745086052	0.999642617610237
UCON55	17.492217785621	0.00597887652153023	0.0584364836161465	0.271152598632087	0.999642617610237
UCON78	13.9558881517615	0.00105827984210843	0.0580598564829844	0.82170062727162	0.999642617610237
UCON80	0.913201148327439	-0.000541363975842497	0.0582226370856343	0.665646702023183	0.999642617610237
UCON89	1.52318643837432	0.000786172301152936	0.058222504558213	0.581378815204445	0.999642617610237
UCON8	2.70727607033219	0.00203033097790431	0.0582498092970934	0.320162440953783	0.999642617610237
X2_LINE	6.18443092498466	0.00331955442987594	0.0582908601215561	0.289030131021897	0.999642617610237
X5B_LINE	0.899030852115768	-0.000459778543426514	0.0582234042247174	0.693075837157686	0.999642617610237
X6A_LINE	45.6570091391651	0.00572453760141786	0.0580149407115203	0.500484557112864	0.999642617610237
X6B_LINE	36.6794654806959	0.00140952307741997	0.0577355445545027	0.856569300942648	0.999642617610237
X7A_LINE	69.2295894257556	-0.0046081314494294	0.057567565266647	0.65065711039233	0.999642617610237
X7B_LINE	38.8026367127624	0.000168382156809933	0.0576848438956113	0.984197352184859	0.999642617610237
X7C_LINE	40.2875207880836	0.0092745275109481	0.0587429445417951	0.257469674045974	0.999642617610237
X7D_LINE	0.92737144453911	-0.000556099856712461	0.0582227608859083	0.657878474705209	0.999642617610237
X8_LINE	14.1402591672742	-0.00131697044646778	0.05805800290407	0.783803193166459	0.999642617610237
X9_LINE	27.0750662740895	0.00103344458794129	0.0578601334290655	0.878320102706574	0.999642617610237
Zaphod2	25.8532570517315	-0.00257510648947426	0.0579495845407331	0.689320407641938	0.999642617610237
Zaphod3	35.2778676705605	-0.00420069588980596	0.0579745872935029	0.569558312389122	0.999642617610237
Zaphod	80.7933259145022	0.0100570319927387	0.0584135221391505	0.362273378550245	0.999642617610237
hAT-N1_Mam	16.4223259901016	-0.00390792244588938	0.0581896204726563	0.453053143768492	0.999642617610237
