TNF_24_1_S58.k100.bam.T	TNF_24_2_S59.k100.bam.T	UT_24_1_S52.k100.bam.C	UT_24_2_S53.k100.bam.C
MER85	70.9229620076048	82.2123831082433	56.5231092206459	73.9649702004257
MER87	9.67131300103702	3.62701690183426	7.17753767881218	17.6507315251016
MER87B	3.22377100034567	6.04502816972377	4.48596104925761	0.840511025004838
MER88	4.29836133379423	1.20900563394475	2.69157662955457	5.04306615002903
MER89-int	21.4918066689712	36.2701690183426	16.1494597773274	26.05584177515
MER89	30.0885293365596	25.3891183128398	31.4017273448033	30.2583969001742
MER8	186.978718020049	182.559850725658	180.335634180156	158.856583725914
MER90	54.8041070058764	68.913321134851	50.2427637516853	59.6762827753435
MER90a	93.4893590100245	88.257411277967	78.952914466934	86.5726355754983
MER91A	124.652478680033	126.945591564199	134.578831477728	115.150010425663
MER91B	65.550010340362	82.2123831082433	86.1304521457462	69.7624150754015
MER91C	82.7434556755389	96.7204507155803	94.2051820344099	73.9649702004257
MER92-int	65.550010340362	67.7043155009062	53.8315325910914	56.3142386753241
MER92B	93.4893590100245	68.913321134851	95.1023742442614	84.0511025004838
MER92C	3.22377100034567	3.62701690183426	5.38315325910914	4.20255512502419
MER92D	2.14918066689712	7.25403380366852	3.58876883940609	2.52153307501451
MER94	208.47052468902	209.157974672442	190.204748488523	171.464249100987
MER94B	21.4918066689712	18.1350845091713	16.1494597773274	11.7671543500677
MER95	8.59672266758846	15.7170732412818	6.28034546896066	10.0861323000581
MER96	50.5057456720822	50.7782366256797	52.0371481713883	50.4306615002903
MER96B	92.414768676576	72.5403380366852	74.4669534176764	100.861323000581
MER97a	11.8204936679341	14.508067607337	9.86911430836675	10.0861323000581
MER97b	2.14918066689712	2.41801126788951	5.38315325910914	1.68102205000968
MER97c	1.07459033344856	1.20900563394475	2.69157662955457	1.68102205000968
MER99	30.0885293365596	13.2990619733923	24.2241896659911	25.2153307501451
MER9B	6.44754200069135	9.67204507155803	8.0747298886637	0.840511025004838
MER9a1	8.59672266758846	15.7170732412818	9.86911430836675	14.2886874250822
MER9a2	37.6106616706995	47.1512197238454	34.0933039743579	42.0255512502419
MER9a3	61.2516490065678	90.6754225458565	64.5978391093096	58.8357717503386
MERX	12.8950840013827	16.9260788752266	17.0466519871789	24.3748197251403
MIR1_Amn	778.003401416756	729.030397268687	706.987461363	700.986194854035
MIR3	4574.53104949051	4541.0251610965	4525.43750649108	4398.39419385031
MIR	10135.5360250868	10034.7467617415	9604.44260646055	10006.2837526826
MIRb	12204.1224169753	12648.61694233	12060.0576848242	12219.3492815203
MIRc	5336.41559590554	5366.77600908076	5165.13555211522	5380.95158208097
MLT-int	13.9696743348313	14.508067607337	9.86911430836675	10.0861323000581
MLT1-int	9.67131300103702	25.3891183128398	8.97192209851523	11.7671543500677
MLT1A-int	15.0442646682798	19.3440901431161	17.9438441970305	21.0127756251209
MLT1A0-int	21.4918066689712	21.7621014110056	19.7382286167335	24.3748197251403
MLT1A0	574.905828394978	615.38386767788	647.772775512799	562.301875728236
MLT1A1-int	38.6852520041481	38.6881802862321	50.2427637516853	36.141974075208
MLT1A1	174.083634018666	187.395873261437	211.737361524959	198.360601901142
MLT1A	297.661522365251	311.923453557746	339.138655323876	307.627035151771
MLT1B-int	38.6852520041481	20.5530957770608	25.1213818758426	20.1722646001161
MLT1B	614.665670732575	661.32608176778	727.622882189585	679.973419228914
MLT1C-int	8.59672266758846	12.0900563394475	9.86911430836675	14.2886874250822
MLT1C	820.987014754698	822.123831082433	805.678604446667	815.295694254693
MLT1D-int	26.8647583362139	18.1350845091713	27.8129585053972	28.5773748501645
MLT1D	935.968180433694	932.143343771405	972.556355479051	955.6610354305
MLT1E1	9.67131300103702	13.2990619733923	12.5606909379213	13.4481764000774
MLT1E1A-int	9.67131300103702	16.9260788752266	10.7663065182183	10.0861323000581
MLT1E1A	119.27952701279	105.183490153194	139.064792526986	106.744900175614
MLT1E2-int	16.1188550017284	16.9260788752266	14.3550753576244	9.24562127505321
MLT1E2	212.768886022814	194.649907065105	183.027210809711	185.752936526069
MLT1E3-int	0	3.62701690183426	0.897192209851523	0.840511025004838
MLT1E3	36.536071337251	65.2863042330167	52.9343403812398	52.1116835502999
MLT1E	17.1934453351769	20.5530957770608	18.841036406882	15.9697094750919
MLT1F-int	20.4172163355226	19.3440901431161	17.0466519871789	29.4178858751693
MLT1F1-int	9.67131300103702	4.83602253577901	8.0747298886637	5.88357717503386
MLT1F1	241.782825025925	294.99737468252	215.326130364365	221.894910601277
MLT1F2-int	42.9836133379423	29.0161352146741	38.5792650236155	45.3875953502612
MLT1F2	276.169715696279	302.251408486188	289.793083782042	276.528127226592
MLT1F	183.754947019703	187.395873261437	176.74686534075	218.532866501258
MLT1G-int	2.14918066689712	0	2.69157662955457	2.52153307501451
MLT1G1-int	5.37295166724279	6.04502816972377	9.86911430836675	6.7240882000387
MLT1G1	99.9369010107159	89.4664169119118	91.5136054048553	104.2233671006
MLT1G3-int	4.29836133379423	4.83602253577901	1.79438441970305	5.88357717503386
MLT1G3	104.23526234451	113.646529590807	95.1023742442614	114.309499400658
MLT1G	101.011491344164	100.347467617415	120.223756120104	112.628477350648
MLT1H-int	23.6409873358683	15.7170732412818	24.2241896659911	18.4912425501064
MLT1H1-int	8.59672266758846	10.8810507055028	6.28034546896066	6.7240882000387
MLT1H1	104.23526234451	68.913321134851	87.0276443555977	86.5726355754983
MLT1H2-int	5.37295166724279	8.46303943761328	11.6634987280698	15.1291984500871
MLT1H2	102.086081677613	100.347467617415	86.1304521457462	115.150010425663
MLT1H	249.304957360065	217.621014110056	246.727857709169	252.153307501451
MLT1I-int	19.342626002074	19.3440901431161	30.5045351349518	26.05584177515
MLT1I	320.22791936767	310.714447923802	234.167166771247	281.571193376621
MLT1J-int	23.6409873358683	20.5530957770608	19.7382286167335	21.0127756251209
MLT1J1-int	5.37295166724279	3.62701690183426	12.5606909379213	12.6076653750726
MLT1J1	110.682804345201	85.8394000100775	85.2332599358947	97.4992789005612
MLT1J2-int	6.44754200069135	14.508067607337	14.3550753576244	5.04306615002903
MLT1J2	142.920514348658	152.334709877039	191.101940698374	179.869359351035
MLT1J	451.327940048394	452.168107095338	403.736494433185	417.733979427404
MLT1K-int	0	2.41801126788951	0	1.68102205000968
MLT1K	435.209085046666	426.778988782498	468.334333542495	492.539460652835
MLT1L-int	1.07459033344856	2.41801126788951	0	0.840511025004838
MLT1L	246.08118635972	262.354222566012	293.381852621448	289.135792601664
MLT1M	74.1467330079505	65.2863042330167	65.4950313191612	70.6029261004064
MLT1N2-int	2.14918066689712	2.41801126788951	0.897192209851523	0
MLT1N2	211.694295689366	207.948969038498	190.204748488523	172.304760125992
MLT1O	139.696743348313	129.363602832089	143.550753576244	150.451473475866
MLT2A1	141.84592401521	146.289681707315	205.457016055999	205.925201126185
MLT2A2	83.8180460089875	76.1673549385195	81.6444910964886	78.1675253254499
MLT2B1	73.0721426745019	68.913321134851	76.2613378373794	72.283948150416
MLT2B2	40.8344326710452	44.7332084559559	52.0371481713883	48.7496394502806
MLT2B3	143.995104682107	182.559850725658	116.634987280698	125.236142725721
MLT2B4	138.622153014864	159.588743680707	163.288982192977	128.59818682574
MLT2B5	1.07459033344856	6.04502816972377	6.28034546896066	2.52153307501451
MLT2C1	52.6549263389793	43.5242028220111	47.5511871221307	47.0686174002709
MLT2C2	56.9532876727736	64.077298599072	77.158530047231	72.283948150416
MLT2D	119.27952701279	93.093433813746	112.14902623144	83.2105914754789
MLT2E	4.29836133379423	3.62701690183426	3.58876883940609	8.40511025004838
MLT2F	79.5196846751933	87.0484056440223	74.4669534176764	66.4003709753822
MST-int	10.7459033344856	7.25403380366852	25.1213818758426	15.1291984500871
MSTA-int	755.437004414336	650.445031062278	831.697178532361	790.080363504547
MSTA1	8.59672266758846	7.25403380366852	11.6634987280698	12.6076653750726
MSTA	779.077991750204	771.345594456753	820.930872014143	769.908098904431
MSTB-int	67.6991910072591	66.4953098669615	68.1866079487157	71.4434371254112
MSTB1-int	16.1188550017284	16.9260788752266	24.2241896659911	15.9697094750919
MSTB1	164.412321017629	159.588743680707	152.522675674759	159.697094750919
MSTB2-int	3.22377100034567	3.62701690183426	0	0.840511025004838
MSTB2	44.0582036713909	44.7332084559559	60.111878060052	50.4306615002903
MSTB	279.393486696625	298.624391584354	287.101507152487	296.700391826708
MSTC-int	8.59672266758846	13.2990619733923	9.86911430836675	10.9266433250629
MSTC	137.547562681415	149.916698609149	176.74686534075	179.869359351035
MSTD-int	71.9975523410534	54.4052535275139	66.3922235290127	55.4737276503193
MSTD	233.186102358337	262.354222566012	249.419434338723	225.256954701296
MamGyp-int	8.59672266758846	12.0900563394475	6.28034546896066	5.88357717503386
MamGypLTR1a	29.0139390031111	21.7621014110056	33.1961117645063	29.4178858751693
MamGypLTR1b	18.2680356686255	20.5530957770608	29.6073429251002	23.5343087001355
MamGypLTR1c	12.8950840013827	15.7170732412818	19.7382286167335	13.4481764000774
MamGypLTR1d	11.8204936679341	7.25403380366852	8.0747298886637	12.6076653750726
MamGypLTR2b	7.5221323341399	7.25403380366852	8.0747298886637	9.24562127505321
MamGypLTR2c	5.37295166724279	2.41801126788951	8.97192209851523	5.88357717503386
MamGypLTR3	7.5221323341399	8.46303943761328	15.2522675674759	13.4481764000774
MamGypLTR3a	32.2377100034567	39.8971859201769	41.27084165317	42.8660622752467
MamGypsy2-I	74.1467330079505	62.8682929651272	61.0090702699035	81.5295694254692
MamGypsy2-LTR	12.8950840013827	8.46303943761328	4.48596104925761	10.9266433250629
MamRep137	205.246753688675	199.485929600884	183.924403019562	178.188337301026
MamRep1527	24.7155776693168	37.4791746522874	47.5511871221307	34.4609520251983
MamRep1879	56.9532876727736	39.8971859201769	57.4203014304974	58.8357717503386
MamRep1894	17.1934453351769	10.8810507055028	16.1494597773274	5.88357717503386
MamRep38	81.6688653420904	88.257411277967	83.4388755161916	92.4562127505321
MamRep4096	26.8647583362139	44.7332084559559	34.9904961842094	43.7065733002516
MamRep434	116.055756012444	96.7204507155803	71.7753767881218	90.7751907005225
MamRep488	23.6409873358683	14.508067607337	18.841036406882	15.9697094750919
MamTip1	31.1631196700082	20.5530957770608	26.0185740856942	30.2583969001742
MamTip2	209.545115022469	160.797749314652	194.69070953778	175.666804226011
MamTip3	27.9393486696625	32.6431521165084	30.5045351349518	23.5343087001355
Mam_R4	30.0885293365596	35.0611633843979	33.1961117645063	26.05584177515
Merlin1_HS	3.22377100034567	10.8810507055028	9.86911430836675	7.56459922504354
ORSL-2a	9.67131300103702	12.0900563394475	7.17753767881218	6.7240882000387
ORSL-2b	31.1631196700082	31.4341464825636	22.4298052462881	30.2583969001742
ORSL	33.3123003369053	45.9422140899006	41.27084165317	43.7065733002516
OldhAT1	173.009043685218	187.395873261437	183.027210809711	186.593447551074
PABL_A-int	34.3868906703538	32.6431521165084	27.8129585053972	28.5773748501645
PABL_A	12.8950840013827	15.7170732412818	24.2241896659911	33.6204410001935
PABL_B-int	26.8647583362139	21.7621014110056	27.8129585053972	22.6937976751306
PABL_B	31.1631196700082	29.0161352146741	23.3269974561396	29.4178858751693
PRIMA4-int	82.7434556755389	99.1384619834698	103.177104132925	85.7321245504934
PRIMA41-int	20.4172163355226	19.3440901431161	17.9438441970305	22.6937976751306
PRIMA4_LTR	7.5221323341399	8.46303943761328	13.4578831477728	15.1291984500871
PRIMAX-int	2.14918066689712	3.62701690183426	1.79438441970305	0
Penelope1_Vert	33.3123003369053	41.1061915541216	32.2989195546548	42.8660622752467
Plat_L3	132.174611014173	130.572608466033	143.550753576244	121.874098625701
PrimLTR79	1.07459033344856	1.20900563394475	4.48596104925761	3.36204410001935
Ricksha	6.44754200069135	9.67204507155803	8.0747298886637	2.52153307501451
Ricksha_0	6.44754200069135	9.67204507155803	9.86911430836675	9.24562127505321
Ricksha_a	2.14918066689712	0	0.897192209851523	0
Ricksha_b	18.2680356686255	19.3440901431161	16.1494597773274	15.1291984500871
Ricksha_c	48.3565650051851	25.3891183128398	43.0652260728731	26.05584177515
SVA_A	197.724621354535	253.891183128398	247.62504991902	270.644550051558
SVA_B	373.957436040098	455.795123997172	305.942543559369	332.842365901916
SVA_C	119.27952701279	160.797749314652	144.447945786095	122.714609650706
SVA_D	663.02223573776	742.329459242079	735.697612078249	617.775603378556
SVA_E	151.517237016247	177.723828189879	154.317060094462	153.813517575885
SVA_F	395.449242709069	409.852909907272	402.839302223334	377.389450227172
THE1-int	5.37295166724279	2.41801126788951	8.0747298886637	5.04306615002903
THE1A-int	313.780377366979	316.759476093526	286.204314942636	265.601483901529
THE1A	150.442646682798	145.08067607337	139.064792526986	134.481764000774
THE1B-int	425.537772045629	488.438276113681	593.941242921708	489.177416552815
THE1B	774.77963041641	749.583493045747	776.071261521567	657.279621553783
THE1C-int	99.9369010107159	125.736585930254	139.961984736838	138.684319125798
THE1C	236.409873358683	217.621014110056	269.157662955457	244.588708276408
THE1D-int	194.500850354189	228.502064815558	248.522242128872	220.213888551267
THE1D	425.537772045629	389.299814130211	403.736494433185	447.151865302574
Tigger10	65.550010340362	68.913321134851	61.0090702699035	89.9346796755176
Tigger11a	12.8950840013827	20.5530957770608	18.841036406882	28.5773748501645
Tigger12	66.6246006738106	47.1512197238454	68.1866079487157	61.3573048253531
Tigger12A	53.7295166724279	48.3602253577901	35.8876883940609	55.4737276503193
Tigger12c	52.6549263389793	53.1962478935692	59.2146858502005	67.240882000387
Tigger13a	156.890188683489	166.842777484376	166.877751032383	141.205852200813
Tigger14a	69.8483716741563	56.8232647954034	54.7287248009429	63.8788379003677
Tigger15a	376.106616706995	362.701690183426	296.970621460854	367.303317927114
Tigger16a	112.831985012099	148.707692975205	122.018140539807	127.757675800735
Tigger16b	63.4008296734649	88.257411277967	61.0090702699035	77.3270143004451
Tigger17	10.7459033344856	4.83602253577901	10.7663065182183	9.24562127505321
Tigger17a	217.067247356609	221.24803101189	202.765439426444	232.82155392634
Tigger17b	13.9696743348313	9.67204507155803	8.97192209851523	14.2886874250822
Tigger17c	38.6852520041481	47.1512197238454	42.1680338630216	53.7927056003096
Tigger18a	112.831985012099	123.318574662365	89.7192209851523	105.063878125605
Tigger19a	277.244306029728	259.936211298122	291.587468201745	268.123016976543
Tigger19b	209.545115022469	205.530957770608	214.428938154514	219.373377526263
Tigger1	1509.79941849522	1572.91632976212	1545.86217757417	1502.83371270865
Tigger1a_Art	21.4918066689712	7.25403380366852	9.86911430836675	13.4481764000774
Tigger1a_Mars	2.14918066689712	0	0.897192209851523	0.840511025004838
Tigger20a	106.384443011407	95.5114450816355	83.4388755161916	79.8485473754596
Tigger2	484.6402403853	458.213135265062	443.212951666652	400.083247902303
Tigger2a	135.398382014518	110.019512688973	151.625483464907	131.96023092576
Tigger2b_Pri	116.055756012444	99.1384619834698	114.840602860995	121.033587600697
Tigger3	77.3705040082962	91.8844281798013	75.3641456275279	78.1675253254499
Tigger3a	401.896784709761	400.180864835714	383.1010736066	430.341644802477
Tigger3b	472.819746717365	409.852909907272	434.241029568137	449.673398377588
Tigger3c	130.025430347275	117.273546492641	129.195678218619	139.524830150803
Tigger3d	25.7901680027654	15.7170732412818	9.86911430836675	12.6076653750726
Tigger4	134.32379168107	146.289681707315	122.018140539807	133.641252975769
Tigger4a	362.136942372164	357.865667647647	352.596538471648	378.229961252177
Tigger4b	377.181207040444	405.016887371493	413.605608741552	423.617556602438
Tigger5	48.3565650051851	65.2863042330167	52.0371481713883	70.6029261004064
Tigger5b	114.981165678996	137.826642269702	113.046218441292	119.352565550687
Tigger6a	121.428707679687	114.855535224752	102.279911923074	109.266433250629
Tigger6b	11.8204936679341	15.7170732412818	10.7663065182183	10.9266433250629
Tigger7	202.022982688329	207.948969038498	224.298052462881	212.649289326224
Tigger8	81.6688653420904	42.3151971880664	56.5231092206459	58.8357717503386
Tigger9a	40.8344326710452	35.0611633843979	37.682072813764	36.141974075208
Tigger9b	16.1188550017284	31.4341464825636	24.2241896659911	24.3748197251403
UCON107	6.44754200069135	0	0	5.88357717503386
UCON11	3.22377100034567	1.20900563394475	0	0
UCON132b	22.5663970024197	21.7621014110056	26.9157662955457	37.8229961252177
UCON23	2.14918066689712	1.20900563394475	0.897192209851523	0.840511025004838
UCON29	4.29836133379423	4.83602253577901	5.38315325910914	5.04306615002903
UCON33	5.37295166724279	7.25403380366852	7.17753767881218	1.68102205000968
UCON39	1.07459033344856	0	1.79438441970305	0
UCON49	2.14918066689712	1.20900563394475	2.69157662955457	3.36204410001935
UCON55	22.5663970024197	20.5530957770608	12.5606909379213	14.2886874250822
UCON78	16.1188550017284	13.2990619733923	18.841036406882	7.56459922504354
UCON80	1.07459033344856	0	0.897192209851523	1.68102205000968
UCON89	4.29836133379423	0	1.79438441970305	0
UCON8	2.14918066689712	6.04502816972377	1.79438441970305	0.840511025004838
X2_LINE	8.59672266758846	8.46303943761328	1.79438441970305	5.88357717503386
X5B_LINE	1.07459033344856	0	0	2.52153307501451
X6A_LINE	53.7295166724279	45.9422140899006	35.8876883940609	47.0686174002709
X6B_LINE	35.4614810038024	39.8971859201769	38.5792650236155	32.7799299751887
X7A_LINE	60.1770586731192	71.3313324027405	79.8501066767855	65.5598599503773
X7B_LINE	34.3868906703538	43.5242028220111	39.476457233467	37.8229961252177
X7C_LINE	45.1327940048394	48.3602253577901	33.1961117645063	34.4609520251983
X7D_LINE	1.07459033344856	0	1.79438441970305	0.840511025004838
X8_LINE	10.7459033344856	15.7170732412818	10.7663065182183	19.3317535751113
X9_LINE	29.0139390031111	26.5981239467846	22.4298052462881	30.2583969001742
Zaphod2	21.4918066689712	26.5981239467846	24.2241896659911	31.098907925179
Zaphod3	37.6106616706995	26.5981239467846	33.1961117645063	43.7065733002516
Zaphod	82.7434556755389	94.3024394476908	64.5978391093096	81.5295694254692
hAT-N1_Mam	12.8950840013827	14.508067607337	20.635420826585	17.6507315251016
